id,stepindex,recipe_id,stepamount,steptitle
5053,1,464,3/4 oz,Tuaca
5054,0,490,{null},Tools: Shaker
5056,2,203,2 oz,Amaretto
5057,4,390,{null},Allow liquid to enter your mouth
5058,4,334,Garnish,Lemons
5060,1,462,1/2 oz,Irish Cream
5061,1,459,1 1/2 oz,Advocaat
5062,4,391,{null},Recommended Citrus Liqueur: Tuaca
5063,4,215,1/4 oz,Vermouth (dry)
5064,0,33,{null},Tools: Shaker
5065,4,224,4 oz,Cranberry Juice
5066,5,348,1/2 oz,Triple Sec
5067,1,496,1 oz,Vodka
5068,4,463,1 oz,Lemon Juice
5069,4,333,1 splash,Club Soda
5070,6,344,{null},Strain into glass
5071,7,316,{null},Recommended Brandy: Kirschwasser
5073,3,147,1 1/2 oz,Vodka
5074,1,461,1/2 oz,Cointreau
5077,2,432,1 oz,Rum (coconut)
5078,6,220,{null},Strain into chilled glass
5079,5,202,{null},Shake
5080,3,402,1 oz,Schnapps (peach)
5081,6,326,1 oz,Orange Juice
5082,4,467,1 tbsp,Sugar Syrup
5083,6,339,{null},Shake
5084,3,414,6 oz,Milk
5085,0,367,1 1/3 oz,Rum
5086,1,458,2 oz,Wine (white)
5087,1,332,1 1/2 oz,Bourbon
5088,4,102,1 dash,Bitters
5089,0,370,{null},Tools: Shaker
5090,3,62,Fill,Club Soda
5091,7,241,{null},In glass
5092,4,282,{null},Stir
5093,3,416,1/2 oz,Vermouth (dry)
5094,8,274,{null},Strain into glass
5095,5,359,1 tsp,Sugar
5096,7,313,{null},Strain into glass
5097,1,334,1 oz,Gin (sloe)
5098,0,372,Fill 1/2,Ice
5099,3,412,1 splash,Champagne
5101,5,375,{null},Shake
5102,3,411,1 oz,Gin
5103,2,140,1/2 oz,Gin
5104,6,228,{null},Stir well
5105,7,256,1/2 oz,Cointreau
5106,1,338,Fill 1/2,Ice
5107,1,215,3-4 cubes,Ice
5108,0,88,Fill,Ice
5109,4,496,1 oz,Irish Cream
5110,1,463,Fill 1/2,Ice
5111,1,333,1 1/2 oz,Vodka
5112,11,329,4 oz,Club Soda
5113,1,237,Fill 3/4,Ice
5116,0,41,{null},Tools: Shaker
5117,3,398,1 1/2 oz,Water
5119,4,470,3 splashes,Orange Juice
5120,2,255,1 oz,Lemon Juice
5121,5,254,{null},Shake until very cold
5122,4,345,1/2 tsp,Sugar (powdered)
5123,3,415,2 splashes,Grenadine
5124,1,236,Fill 1/2,Ice
5125,4,468,1/2 oz,Lemon Juice
5126,4,466,1 tsp,Vermouth (dry)
5127,1,467,3 oz,Bourbon
5128,7,851,1 oz,Brandy (cherry)
5129,6,219,{null},Pour into glass
5130,5,369,1 tbsp,Lime Juice
5131,4,465,1 1/2 oz,Vodka
5135,6,352,{null},Strain into glass
5137,2,440,1 1/2 oz,Gin
5138,6,331,2 oz,Pineapple Juice
5140,1,115,Fill 3/4,Ice
5141,7,250,Garnish,Oranges
5142,2,106,1 tsp,Sugar Syrup
5143,3,287,4 oz,Pineapple Juice
5144,3,161,1 tsp,Vermouth (dry)
5145,4,281,{null},Stir
5146,2,446,1/2 oz,Galliano
5147,3,299,{null},Add Sprakling Wine slowly
5148,5,271,1 tsp,Grenadine
5149,5,371,1 dash,Bitters
5150,6,346,{null},Shake
5151,0,494,Fill,Ice
5152,4,472,fill,Milk
5153,7,323,Top,Champagne
5154,3,155,{null},Recommended Bitters: Angostura
5155,5,211,{null},Shake
5156,4,349,1 dash,Bitters
5157,1,470,25 oz,Rum (vanilla)
5158,1,345,Fill 1/2,Ice
5159,3,431,{null},Recommended Vodka: Absolut Ruby Red
5161,5,815,1 tsp,Sambuca (white)
5163,4,236,3/4 oz,Grenadine
5164,2,441,1 1/2 oz,Tequila
5165,1,468,2 oz,Port
5166,1,466,Fill 1/2,Ice
5167,3,419,{null},Rum (white)1/2 oz
5168,5,260,{null},Stir
5169,5,776,1/2 oz,Blue Curacao
5170,4,469,1 oz,Grapefruit Juice
5171,2,137,1/3 oz,Cointreau
5172,1,465,Fill 1/2,Ice
5175,1,354,1 1/2 oz,Gin
5176,2,452,1 splash,Coca-Cola
5178,4,407,{null},Recommended Irish Cream: Bailey's
5179,5,368,1/2 oz,Lemon Juice
5180,4,280,{null},Shake
5181,4,115,1/2 tsp,Orange Curacao
5182,5,376,1 egg,Eggs
5183,5,209,{null},Strain into glass
5184,3,174,1 oz,Sweet-and-Sour
5186,5,111,{null},Stir
5187,4,477,2 tsp,Lemon Juice
5188,1,475,Float on top,Irish Cream
5189,4,351,1/2 tsp,Sugar (powdered)
5190,2,453,{null},Vodka (lemon)
5192,1,118,Fill 1/2,Ice
5193,1,472,1 oz,Kahlua
5194,3,430,1 oz,Coffee Liqueur
5195,0,101,{null},Tools: Shaker
5196,1,349,Fill,Ice
5198,4,480,3/4 oz,Vodka
5199,4,350,{null},Garnish with a lime wedge
5200,0,379,1 tsp,Brown Sugar
5201,2,270,1 1/2 oz,Rum (light)
5202,1,353,1 dash,Mint Syrup
5203,2,455,2 oz,Tonic Water
5204,3,425,1/3 oz,Vermouth (sweet)
5205,2,134,6 oz,Cola
5207,1,469,Fill 1/2,Ice
5208,2,447,1 oz,Rum (light)
5209,2,444,1 oz,Rum (coconut)
5210,1,476,3/4 oz,Schnapps (peppermint)
5211,1,481,1/2 oz,Schnapps (blueberry)
5212,4,354,Fill,Ginger Ale
5214,6,375,{null},Pour over ice
5215,1,175,1 oz,Scotch
5217,0,381,3 cubes,Ice
5218,9,290,{null},Pare Lemon halves
5220,3,418,Garnish,Lemon Peel
5221,3,433,2 dashes,Bitters
5222,0,383,{null},Tools: Shaker
5223,1,477,Fill 1/2,Ice
5224,1,351,Fill 1/2,Ice
5225,2,448,1 oz,Vodka
5226,0,500,{null},Tools: Shaker
5228,4,118,1 oz,Amaretto
5229,2,208,1 oz,Tequila
5230,2,450,1 oz (lemon),Vodka
5231,2,267,3/4 oz,Lemon Juice
5232,6,254,{null},Pour into glass
5233,7,326,{null},Shake
5234,6,359,{null},Shake
5235,1,201,1/3 oz,Vodka (lemon)
5236,2,464,3/4 oz,Irish Cream
5237,5,219,{null},Shake
5238,1,480,Fill 1/2,Ice
5239,7,220,{null},Garnish with a sprinkle of nutmeg
5240,4,483,1/2 oz,Pineapple Juice
5241,0,501,2 1/2 oz,Orange Juice
5242,5,264,1 oz,Vodka
5243,4,62,{null},Stir
5244,2,456,6 oz,Limeade
5245,7,339,{null},Strain into glass
5246,0,542,1 1/2 oz,Vodka (orange)
5247,2,332,{null},Stir and shoot
5249,1,203,Fill 3/4,Ice
5250,1,128,1 1/2 oz,Bourbon
5251,1,112,{null},Pour Whiskey into shot glass
5254,1,490,3 oz,Rum (dark)
5255,6,241,{null},Shake
5256,2,462,1/2 oz,Vodka
5257,6,348,3/4 oz,Sweet-and-Sour
5258,5,228,1/4 oz,Creme de Menthe (white)
5259,0,385,2 oz,Gin
5260,0,224,1 1/2 oz,Rum (coconut)
5261,4,412,{null},Garnish with a lemon twist and a slice of cucumber
5262,4,486,2 oz,Light Cream
5263,4,489,3/4 oz,Gin
5266,2,459,2 oz,Grenadine
5267,2,147,1 oz,Lime Juice
5268,2,461,1 wedge,Lemons
5269,7,274,{null},Shake
5270,6,369,{null},Strain over ice
5271,3,432,4 oz,Pineapple Juice
5272,6,260,{null},Strain into glass
5274,4,201,2/3 oz,Lime Juice Cordial
5275,5,390,{null},Swallow
5276,0,506,{null},Tools: Shaker
5277,1,483,3 oz,Gin
5278,3,169,{null},Stir
5279,2,458,2/3 oz,Cointreau
5280,5,315,Fill,Ice
5281,0,75,1 1/2 oz,Shochu
5282,7,344,Garnish,Limes
5283,4,370,1/2 oz,Lime Juice
5284,1,140,1/2 oz,Vodka
5285,4,203,2oz,Orange Juice
5286,7,331,{null},Shake
5287,3,176,2 oz,Half-and-Half
5288,2,334,1/3 oz,Lemon Juice
5290,6,371,{null},Shake
5291,0,66,{null},Tools: Shaker
5292,6,111,{null},Strain into glass
5293,2,338,2 1/2 oz,Gin
5294,3,446,{null},Pour Galliano over back of spoon
5295,2,215,1 1/2 oz,Rum (gold)
5297,1,489,Fill,Ice
5298,1,486,Fill 1/2,Ice
5299,0,512,Fill,Ice
5300,2,463,1 oz,Midori
5301,2,333,1/2 oz,Amaretto
5302,10,329,1 dash,Cointreau
5303,7,380,3 oz,Champagne
5304,4,299,{null},Stir gently
5305,2,155,1 dash,Bitters
5307,6,240,{null},Pour over ice
5308,6,256,1/3 oz,Blue Curacao
5309,7,346,{null},Strain into glass
5310,8,313,Garnish,Oranges
5311,3,243,{null},Stir until honey dissolves
5312,1,255,2 oz,Applejack
5313,0,70,{null},Tools: Shaker
5314,5,282,{null},Strain into chilled glass
5315,6,376,{null},Shake
5316,2,467,3 oz,Milk
5317,8,851,2 oz,Vodka
5320,3,184,2 oz,Pineapple Juice
5321,1,370,Fill 1/2,Ice
5322,0,392,{null},Tools: Mixing Glass
5323,3,298,1/2 oz,Brandy
5324,3,440,1/4 oz,Brandy (apricot)
5325,4,140,1/2 oz,Tequila
5326,9,445,{null},Recommended Tequila: Jose Cuervo Silver
5327,1,106,2 oz,Tequila
5328,5,261,1 tsp,Blue Curacao
5329,2,287,1 oz,Cream of Coconut
5330,6,198,{null},Strain into chilled glass
5331,1,367,Fill,Orange Juice
5333,2,161,1 1/2 oz,Scotch
5334,10,290,{null},Add Lemon Peels to glass
5335,0,206,{null},Tools: Mixing Glass
5336,0,551,{null},Tools: Shaker
5337,1,372,1 1/2 oz,Ricard
5338,4,430,{null},1 oz half-and-half
5339,6,815,2 dashes,Bitters
5340,4,442,{null},Recommended Gin: Seagram's Lime Twisted Gin
5341,6,250,{null},Strain into glass
5342,2,468,1 oz (dark),Creme de Cacao
5343,2,470,1/2 pint,Heavy Cream
5344,6,776,Fill,Sweet-and-Sour
5345,2,345,1 1/2 oz,Scotch
5346,3,350,2 oz,Pineapple Juice
5348,0,389,{null},Tools:Blender
5350,2,466,2 oz,Irish Whiskey
5351,1,137,1/3 oz,Tequila
5352,2,152,{null},Adjust ratio to taste
5353,2,465,1 1/2 oz,Licor 43
5354,6,368,1/2 tsp,Sugar (superfine)
5355,1,494,1 1/2 oz,Midori
5356,2,476,{null},Do not stir
5357,3,441,1/2 oz,Grand Marnier
5358,2,481,{null},Recommended Whiskey: Jack Daniel's
5359,5,281,{null},Garnish with mint leaves
5361,5,241,{null},Lime Juice
5362,0,520,2 oz,Vodka
5363,2,174,2 oz,Schnapps (apple)
5365,2,472,1 oz,Irish Cream
5367,2,349,1 1/2 oz,Scotch
5368,2,475,Float on top,Aftershock
5369,3,453,1 splash,Sweet-and-Sour
5370,1,829,{null},Pour Tequila into shot glass
5371,0,115,{null},Tools: Shaker
5372,3,464,{null},Shake
5373,6,390,{null},Remove head from bowl
5374,1,134,2 oz,Vodka
5375,7,254,{null},Garnish with a lemon peel
5377,1,270,Fill 1/2,Ice
5378,2,353,Fill,Water
5379,5,280,{null},Strain into chilled glass
5381,7,359,{null},Strain into glass
5382,4,137,1/2 oz,Lime Juice
5383,3,456,{null},Stir
5384,3,447,1 oz,Creme de Bananes
5385,2,469,2 oz,Gin
5386,3,462,{null},Recommended Irish Cream: Bailey's
5388,3,444,1 1/2 oz,Pineapple Juice
5389,0,516,{null},Tools: Mixing Glass
5392,7,348,{null},Stir
5393,8,326,{null},Strain into glass
5394,0,523,1 1/2 oz,Vodka
5395,3,448,1 oz,Apple Cider
5396,3,196,1/2 oz,Creme de Bananes
5397,0,81,{null},Tools: Shaker
5399,9,321,{null},Garnish with a lemon twist
5400,2,477,1 1/2 oz,Gin
5401,2,351,2 oz,Whiskey (blended)
5402,5,240,{null},Shake
5403,7,393,{null},Garnish with an orange slice and a maraschino cherry
5404,0,524,Fill,Ice
5406,3,208,2/3 oz,Triple Sec
5407,6,264,4 oz,Strawberry Puree
5408,3,461,{null},Sugar
5409,3,450,1/2 oz,Creme de Noyaux
5410,4,500,1/2 oz,Anisette
5412,2,169,5 oz,7-Up
5413,6,282,{null},Garnish with an orange twist
5414,6,274,1/2 tsp,Grenadine
5415,1,267,1 1/2 oz,Whiskey (blended)
5416,2,480,3/4 oz,Creme de Menthe (green)
5417,0,527,Fill 1/2,Ice
5418,4,270,1 oz,Lime Juice
5419,4,319,{null},Recommended Vodka: Zubrowka
5420,4,383,1/2 oz,Lime Juice
5422,5,396,4 1/2 oz,Coca-Cola
5423,3,197,1 tsp,Sugar Syrup
5424,0,394,{null},Tools:Shaker
5425,1,501,2 1/2 oz,Champagne
5426,0,97,1 oz,Tequila
5427,2,490,3 oz,Cranberry Juice
5428,5,198,{null},Shake
5429,0,525,1 1/2 oz,Amaretto
5430,7,371,{null},Strain into glass
5431,1,379,1/2 oz,Butter
5432,3,307,4 oz,Sweet-and-Sour
5434,7,111,{null},Garnish with an orange peel
5435,3,459,Fill,Lemonade
5436,2,243,1 tsp,Honey
5437,8,339,Garnish,Lemon Peel
5438,5,247,{null},Garnish with an orange slice
5439,1,381,1 1/2 oz,Gin
5440,8,331,{null},Pour into glass
5441,1,147,3-4 cubes,Ice
5442,5,250,{null},Shake
5443,9,329,{null},Pour ingredients
5444,5,62,{null},Garnish with a lime wedge
5445,3,308,Garnish,Cinnamon
5446,4,384,1/2 tsp,Sugar (superfine)
5447,1,500,Fill 1/2,Ice
5448,2,483,1/2 oz,Chartreuse (green)
5450,3,458,1/2 oz,Lemon Juice
5451,2,176,2 oz,Vodka
5452,1,383,Fill 1/3,Ice
5453,7,376,{null},Strain into glass
5454,4,506,1/2 oz,Cranberry Juice
5455,0,562,{null},Tools: Mixing Glass
5456,8,346,{null},Recommended Schnapps: DeKuyper Sour Apple Pucker
5457,0,128,1 1/2 oz,Rum (151 proof)
5458,3,334,5 oz,Tonic Water
5460,2,489,3/4 oz (cherry),Brandy
5461,3,202,1/2 oz,Vermouth
5462,5,402,1/2 oz,Blue Curacao
5463,3,463,1 oz,Cointreau
5464,3,338,1 splash,Scotch
5465,13,851,{null},Recommended Tonic Water: Schweppes Russian
5467,2,486,1 1/2 oz,Vodka
5469,5,256,1/3 oz,Creme de Cassis
5470,3,333,4 oz,Orange Juice
5471,11,290,{null},Strain Shaker contents into glass
5472,3,215,1/4 oz,Orange Curacao
5474,0,535,{null},Tools: Shaker
5475,1,155,3/4 oz,Maraschino Liqueur
5476,4,217,{null},Garnish with a lemon twist
5477,5,411,1/2 oz,Vermouth (dry)
5478,5,416,{null},Shake
5479,3,442,Garnish,Limes
5480,4,147,1 tsp,Sugar (powdered)
5481,4,315,{null},Pour into glass
5482,7,776,{null},Stir
5483,3,467,1/2 tsp,Rum (dark)
5484,0,534,1 oz,Cognac
5485,1,384,Fill 1/2,Ice
5486,0,537,{null},Tools: Shaker
5487,7,815,{null},Stir
5488,0,522,{null},Tools: Shaker
5489,4,507,1/2 oz,Creme de Bananes
5490,6,280,{null},Garnish with an olive
5492,1,152,2 oz,Orange Juice
5493,3,470,{null},Stir
5494,0,530,Fill,Ice
5495,5,252,{null},Strain into glass
5496,2,298,1 oz,Gin
5497,0,529,1/2 oz,Triple Sec
5498,1,512,1 1/2 oz,Brandy
5499,1,385,1 oz,Lime Juice
5500,2,184,1/4 oz,Brandy (apricot)
5501,0,413,Fill,Ice
5502,2,370,1 1/2 oz,Vodka
5504,6,380,{null},Strain into glass
5505,3,465,{null},Stir
5506,9,851,{null},Shake
5507,6,261,2 oz,Orange Juice
5508,1,506,Fill 3/4,Ice
5509,7,368,{null},Shake
5510,3,476,{null},Recommended Rum: Bacardi 151
5511,5,398,1 dash,Bitters
5512,0,539,{null},Coffee
5513,0,533,3-4 cubes,Ice
5515,5,299,{null},Garnish with a peach slice
5516,1,287,2 oz,Rum (dark)
5517,2,367,1/2 oz,Blue Curacao
5518,1,161,Fill 3/4,Ice
5519,0,237,{null},Tools: Shaker
5522,0,428,{null},Tools: Shaker
5523,0,417,Fill,Ice
5524,9,313,Garnish,Cherries
5525,2,372,1 dash,Grenadine
5526,0,568,{null},Tools: Shaker
5527,0,424,3 oz,Vodka (pepper)
5529,0,140,4-5 cubes,Ice
5530,8,445,{null},Pour into glass over ice
5531,10,488,{null},Recommended Spiced Rum: Captain Morgan's
5532,3,345,1/2 oz,Lime Juice
5533,2,350,2 oz,Cranberry Juice
5534,4,453,{null},Shake
5535,1,507,Fill 1/2,Ice
5536,3,468,1 tsp,Rum (gold)
5537,3,466,1/2 oz,Herbal Liqueur
5539,4,464,{null},Strain into glass
5540,4,389,1/2 oz,Irish Cream
5541,0,496,Fill 1/2,Ice
5542,2,494,1 1/2 oz,Vodka
5544,4,456,{null},Recommended Whiskey: Crown Royal
5548,7,296,{null},Strain shaker contents into glass
5549,4,287,1 oz,Orange Juice
5550,5,430,{null},Shake
5551,1,174,Fill 3/4,Ice
5553,4,161,1 tbsp,Lemon Juice
5554,3,211,1/2 oz,Lime Juice
5555,3,472,1 oz,Chocolate Liqueur
5556,1,392,Fill,Ice
5559,4,519,Fill,Ginger Ale
5560,6,393,3 oz,Club Soda
5561,3,349,3/4 oz,Vermouth (sweet)
5562,7,264,{null},Shake
5563,5,419,1/2 oz,Triple Sec
5564,0,575,{null},Tools: Shaker
5565,0,421,Fill 1/2,Ice (crushed)
5566,4,461,{null},"Lick sugar, drink shot, and bite lemon wedge"
5567,0,102,{null},Tools: Mixing Glass
5568,3,469,1 oz,Orange Juice
5569,4,241,{null},Lemon Juice
5570,7,282,{null},Recommended Sherry: Amontillado
5571,4,516,1/2 oz,Vodka
5572,3,319,Garnish,Lemons
5573,3,209,1 1/2 oz,Rum (light)
5574,1,389,Fill,Ice
5575,4,520,Fill,Fruit Punch
5576,2,501,{null},Garnish with an orange twist
5579,2,196,1 1/2 oz,Vodka
5580,0,473,2 oz,Rum (coconut)
5581,3,212,Garnish,Orange Peel
5582,4,174,1 oz,Cognac
5584,5,425,1/3 oz,Sprite
5585,8,359,1 twist,Limes
5586,3,477,1/2 oz,Creme de Menthe (white)
5587,0,577,{null},Tools: Mixing Glass
5588,3,351,2 tbsp,Lemon Juice
5590,1,519,1/2 oz,Vodka
5591,1,169,1 oz,Passoa
5592,6,416,{null},Strain into glass
5593,0,236,{null},Tools: Shaker
5594,1,523,5 oz,Grapefruit Juice
5595,5,274,1/2 oz,Lemon Juice
5596,1,165,5 oz,Champagne
5597,6,396,{null},Stir gently
5599,8,348,1 splash,Razzmatazz
5600,0,270,{null},Tools: Shaker
5601,1,516,2 pieces,Pineapple
5602,8,111,{null},Recommended Triple Sec: Cointreau
5603,8,321,{null},Strain into chilled glass
5604,5,380,{null},Shake
5605,3,480,3/4 oz (white),Creme de Cacao
5606,2,197,2 oz,Whiskey (blended)
5607,4,524,1/2 tsp,Grenadine
5608,9,326,Garnish,Oranges
5609,10,851,{null},Strain into glass
5610,1,520,1/4 oz,Strawberry Liqueur
5611,3,490,1 oz,Orange Juice
5612,2,379,1 dash,Cinnamon
5613,5,433,{null},Garnish with a maraschino cherry and an orange twist
5614,7,301,{null},Pour into glass
5615,4,394,1 1/4 oz,Pineapple Juice
5616,4,338,{null},Stir
5617,0,544,1/2 pint,Hard Cider
5619,6,411,{null},Shake
5620,2,307,1 oz,Triple Sec
5621,1,525,1 1/2 oz,Grand Marnier
5622,3,219,1 oz,Jagermeister
5623,9,357,{null},Garnish with a lemon slice
5624,4,169,Garnish,Cherries (maraschino)
5625,2,381,6 oz,7-Up
5626,0,549,{null},Tools: Shaker
5627,3,228,3/4 oz,Vermouth (dry)
5628,12,290,{null},Garnish with an orange slice
5629,1,243,1 1/2 oz,Whiskey
5631,2,500,1 oz,Brandy (coffee)
5632,3,217,1 splash,Cranberry Juice
5633,0,547,Fill 1/2,Ice
5634,3,483,1 oz,Lime Juice
5635,1,176,Fill,Ice
5636,3,315,{null},Stir
5637,9,488,{null},Recommended Coconut Rum: Malibu
5638,2,308,Garnish,Whipped Cream
5639,6,398,{null},Shake well
5640,2,383,1 1/2 oz,Rum
5641,8,329,Fill 1/2,Ice
5642,6,402,1 oz,Midori
5643,0,203,{null},Tools: Shaker
5644,9,331,{null},Recommended Rum: Malibu
5645,1,524,1 1/2 oz,Gin
5646,8,776,{null},Pour into glass
5647,3,489,3/4 oz,Vermouth (dry)
5648,1,527,1 1/2 oz,Vanilla Extract
5649,5,432,4 oz,Sweet-and-Sour
5650,8,815,{null},Recommended Herbal Liqueur: Strega
5651,6,430,{null},Strain into glass
5653,1,394,Fill,Ice
5654,4,476,{null},Recommended Schnapps: Rumple Minze
5655,10,313,{null},Recommended Bourbon: Wild Turkey
5657,0,588,Fill,Ice
5658,3,486,1/2 oz,Creme de Cacao (dark)
5659,2,202,2 dashes,Bitters
5660,1,539,{null},Milk
5661,8,368,{null},Strain into glass
5662,3,325,1 splash,Lime Juice
5663,2,442,5 oz,Tonic Water
5664,4,243,Fill,Ice
5666,2,384,2 oz,Gin
5667,1,424,{null},Vermouth (dry)
5668,4,176,2 oz,Limeade
5669,1,298,Fill 1/2,Ice
5670,2,512,1/2 oz,Kahlua
5671,4,522,1 1/2 oz,Grenadine
5672,2,385,1/2 oz,Sugar Syrup
5673,3,494,{null},Cream
5674,1,184,1 oz,Rum (coconut)
5675,3,370,1 oz,Triple Sec
5677,2,506,1 1/2 oz,Brandy
5679,7,445,{null},Shake
5680,1,534,1 oz,Jagermeister
5681,1,529,1 oz,Vodka
5682,3,367,1/2 oz,Vodka (pineapple)
5683,7,261,1 oz,Passion Fruit Juice
5684,6,296,{null},Rim cocktail glass with sugar
5686,5,393,{null},Stir
5689,4,413,3 1/2 oz,Cranberry Juice
5690,1,533,2 oz,Whiskey
5692,3,372,2 oz,Water
5693,1,350,2 oz,Vodka
5696,4,530,1 splash,7-Up
5697,7,396,{null},Recommended Coffee Liqueur: Kahlua
5698,3,241,4 oz,Raspberry Juice
5699,2,507,1/2 oz,Rum (spiced)
5700,5,440,1 dash,Grenadine
5703,1,535,1 oz,Vodka
5704,0,354,Fill,Ice
5705,4,298,1/2 oz,Vermouth (sweet)
5707,1,522,1 oz,Gin (dry)
5708,4,184,2 oz,Orange Juice
5709,8,264,{null},Strain into glass
5710,2,392,1 1/2 oz,Vodka
5711,4,417,1/2 oz,Tequila
5712,1,537,Fill,Ice
5713,0,554,1 oz,Black Raspberry Liqueur
5716,6,419,3/4 oz,Sweet-and-Sour
5718,5,453,{null},Strain into glass
5719,0,558,Fill 1/2,Ice
5720,2,523,{null},Garnish with a lemon wedge
5721,0,550,1 oz,Scotch
5722,1,413,1 1/2 oz,Rum (coconut)
5723,5,441,{null},Sweet-and-Sour
5724,2,211,2 1/2 oz,Whiskey (blended)
5725,0,134,Fill,Ice
5726,0,118,{null},Tools: Shaker
5728,1,530,1 shot,Whiskey
5729,2,389,1/2 oz,Vodka
5730,2,319,4 oz,Apple Juice
5731,10,326,{null},Recommended Vermouth: Rosso
5732,0,556,{null},Tools: Shaker
5733,6,425,3 drops,Grenadine
5734,1,428,Fill 1/2,Ice
5735,2,209,1 1/2 tsp,Dubonnet Rouge
5736,10,331,{null},Recommended Gin: Gordon's
5737,9,378,Garnish,Oranges
5738,0,555,{null},Tools: Shaker
5739,1,417,1/2 oz,Vodka
5741,1,196,Fill 1/2,Ice
5742,2,519,1/2 oz,Apricot Liqueur
5744,2,212,Fill,Champagne
5745,3,381,{null},Stir
5746,6,301,{null},Blend
5748,7,321,{null},Shake
5749,0,255,Fill 1/2,Ice
5750,5,447,1 dash,Grenadine
5751,0,106,3-4 cubes,Ice
5752,0,561,Fill,Ice
5753,7,411,{null},Pour into glass
5754,0,174,{null},Tools: Shaker
5755,12,687,{null},Blend
5756,2,315,5 oz,Sprite
5757,4,542,1 1/2 oz,Club Soda
5758,11,408,{null},Strain into glass
5759,0,175,1 oz,Whiskey
5760,0,557,2 1/4 oz,Kahlua
5761,7,449,Garnish,Bananas
5762,0,201,Fill,Ice
5763,5,448,1/2 oz,Simple Syrup
5764,5,400,Fill,Fruit Punch
5765,3,240,2 oz,Lime Juice
5766,7,402,{null},Shake
5768,6,432,{null},Shake
5770,1,197,Fill 1/2,Ice
5772,2,516,1/2 oz,Cointreau
5774,7,398,{null},Strain into chilled glass
5775,5,450,{null},Shake
5776,2,520,1/2 oz,Rum (coconut)
5777,0,563,1 1/2 oz,Sambuca (black)
5778,3,379,1 dash,Vanilla Extract
5779,5,444,1 1/2 oz,Orange Juice
5780,1,421,2 oz,Bourbon
5781,5,208,{null},Shake
5782,11,851,Fill,Tonic Water
5783,5,296,{null},Shake well
5784,4,196,1/2 oz,Lemon Juice
5786,1,307,2 oz,Tequila
5787,2,228,1 oz,Gin
5788,0,605,{null},Tools: Shaker
5789,1,544,1/2 pint,Beer
5790,2,219,1 oz,Schnapps (watermelon)
5791,9,348,1 splash,Blue Curacao
5792,1,542,1/2 oz,Cointreau
5793,1,308,2 oz,Coffee
5794,2,525,1 1/2 oz,Southern Comfort
5795,3,500,1/2 oz,Rum
5796,2,217,2 oz,Club Soda
5797,4,549,1 oz,Brandy (coffee)
5798,0,267,{null},Tools: Shaker
5801,3,198,1 oz,Kiwi Liqueur
5802,3,385,{null},Shake
5803,3,383,1/2 oz,Apple Juice
5804,5,338,{null},Strain into glass
5805,8,357,1 1/2 oz,Jagermeister
5806,4,197,1 dash,Bitters
5808,2,524,1 oz,Orange Juice
5809,2,394,1 1/2 oz,Rum (dark)
5810,3,250,1 oz,Double Cream
5811,2,534,{null},Recommended Cognac: Hennessy
5812,3,247,{null},Stir
5813,1,547,3 oz,Vodka
5815,4,367,{null},Ice
5816,6,445,1 splash,Grenadine
5817,8,488,{null},Pour into glass over ice
5818,0,611,1 oz,Rum
5819,4,372,{null},Stir
5820,8,261,{null},Shake
5821,2,527,3 oz,Orange Juice
5822,6,453,{null},Garnish with a lemon twist
5823,1,202,Fill 1/2,Ice
5824,4,307,1 cup,Strawberries
5825,5,458,{null},Stir
5826,6,441,{null},Shake
5827,7,329,{null},In Old-Fashioned Glass
5828,3,384,1 oz,Lemon Juice
5829,1,442,1 1/2 oz,Gin
5830,2,325,6 oz,Club Soda
5831,5,463,{null},Shake
5832,1,549,Fill 3/4,Ice
5833,2,539,1/2 oz,Triple Sec
5834,3,502,2 tsp(Shake,Lime Juice
5835,0,243,{null},Tools:Shaker
5838,9,776,1 splash,Lemonade
5839,0,137,1 oz,Vodka
5840,5,215,1 dash,Grenadine
5841,3,506,1 tsp,Kummel
5842,2,424,1 olive,Olives
5843,2,529,1 dash,Bitters
5844,4,551,1 tbsp,Maraschino Liqueur
5845,3,256,1 1/3 oz,Rum (white)
5846,5,333,{null},Garnish with an orange slice
5847,0,152,2 oz,Rum (pineapple)
5848,7,419,{null},Stir
5849,5,467,{null},Shake
5851,3,252,1/2 oz,Orange Juice
5852,4,202,1/2 oz,Gin (dry)
5853,0,566,{null},Tools: Shaker
5854,9,368,Garnish,Lemon Peel
5856,2,533,2 dashes,Bitters
5858,6,440,1/4 oz,Lemon Juice
5860,1,556,{null},Chill glass
5861,5,470,{null},Stir
5862,5,465,{null},Shake firmly
5863,2,535,1/2 oz,Coffee Liqueur
5864,2,241,1 oz,Raspberry Liqueur
5865,3,507,1/4 oz,Creme de Cacao
5869,2,522,1 oz,Amaretto
5870,5,301,6 oz,Rum
5871,6,450,{null},Pour into Shot Glass
5873,0,617,{null},Tools: Shaker
5874,2,537,3 oz,Lillet
5875,1,551,Fill 1/2,Ice
5876,9,508,{null},Recommended Coffee Liqueur: Tia Maria
5878,7,425,{null},Stir
5879,6,208,{null},Rub lime on rim of glass
5880,3,392,3/4 oz,Vermouth (dry)
5882,6,447,{null},Shake
5883,0,579,1 oz,Vodka
5884,0,155,1 1/2 oz,Brandy
5885,8,364,{null},Strain over ice into glass
5886,0,573,{null},Tools: Shaker
5887,11,687,8 oz,Ice
